USER,DATE,STAR,LIKE,TITLE,REVIEW
구구구구구두구굿,2022-03-19 00:58:28-07:00,5,0,기모링,앙기모링👍
lallalla530,2022-03-16 22:08:46-07:00,1,0,어플이 작동을 안하네요,.. 왜 그런건지..
기모찌찌파뤼이이잉,2022-03-12 23:33:54-07:00,5,0,최고,굳
읗빠데리,2022-03-09 17:35:06-07:00,5,0,ㄱ,"ㅜ
ㅅ"
쏘데디,2022-03-09 06:15:28-07:00,5,0,굿~~~,제일 많이 이용하는 어플입니다~
허락으로,2022-03-08 20:44:29-07:00,5,0,좋아요,굳굳좋아요 누무 좋아요
아ㅏ앙아아아아ㅏ,2022-03-08 18:10:31-07:00,5,0,너무ㅜ조아요,명품들도 세일도 많이하고 너무 좋아요ㅠㅜㅜㅠ̑̈
피로piro,2022-03-08 17:25:33-07:00,5,0,생각 외로 넘 좋은 것 같아요,"제가 광고를 통하여 이 앱을 깔게 되었는데요 일단 첫번째로 신뢰성이 높아요 왜냐하면 정품이 아닐 시, 200% 환불이규 두번째로는 생각 보다 빨리 배송이 와요 굿!!"
타바타코,2022-03-07 19:26:20-07:00,5,0,남자들의 자존심,머스트잇!
붉결,2022-03-07 19:11:39-07:00,5,0,믿고쓰는 머스트잇,요즘 광고 많이하시던데 그 전부터 믿고 썼습니다 할인도 많이 되고 정품도 믿고 씁니다
이게바로나진재승이다,2022-03-07 17:01:02-07:00,5,0,좋아요,백화점에 없는 상품 살 수 있음
바계훔,2022-03-06 21:37:26-07:00,5,0,페이스북 로그인,왜 페이스북 로그인 안되나요
나꼬꼬댁,2022-03-05 22:26:40-07:00,5,0,좋아요ㅡ,머스트 잇 어플 잘 사용하고있어요
아옹야아다오,2022-03-04 05:40:24-07:00,3,0,.,네이버 페이 결제시 결제 안됨
이리디온,2022-03-04 02:04:06-07:00,5,0,굳,"한번 검색에 여러 관련 물품을 볼 수 있어서 좋고
할인을 굳이 안찾아봐도 알림을 줘서
이용하기 좋음"
예민하네,2022-03-03 18:43:43-07:00,4,0,좋다,자주 애용중
꺄륵쿠스큐스쿠스,2022-03-02 21:50:58-07:00,5,0,옷 다양해서 좋아요,좋은 어플 같아요
jjyjju,2022-03-02 07:17:24-07:00,5,0,머스트잇,굿굿굿
wkdcyeld,2022-03-02 01:32:17-07:00,5,0,좋습니당,"백프로 정품이라고 믿고 구매하구요
판매자랑 1:1 대화도 바로바로 되고 좋아요."
slsl3252,2022-03-01 02:15:56-07:00,5,0,조하요,조하요
ㄹㅎㅎㅎㅎㄹㄹㄹ,2022-02-27 23:31:19-07:00,1,0,??,할인쿠폰 적용이 전산상 오류로 적용이 안됐는데 고개센터에선 그럴리 없다고 제가 못봤을거라고 하네요~ 무조건 고객이 잘못본건지? 대응이 별로에요
뛍혀니,2022-02-26 09:07:22-07:00,5,0,앱 좋은데,앱은 너무 좋은데 카카오톡 로그인 계속 풀리고 지금은 카톡으로 로그인이 안됩니다
박이리기,2022-02-23 19:50:10-07:00,5,0,좋아요,편리해서 좋아요
동교매,2022-02-22 21:23:21-07:00,5,0,헐,상품들이너무 좋아요 짱짱
숩따따,2022-02-22 13:17:19-07:00,5,0,Good,Good
wiosigoc933,2022-02-22 00:35:27-07:00,5,0,굿굿,굿
로그대호,2022-02-21 19:53:20-07:00,5,0,좋음,아주유용함
포우오,2022-02-21 16:19:04-07:00,5,0,굿,굿
버터케이크,2022-02-20 22:35:07-07:00,5,0,좋아요~,정품만 판매 하도록 관리 잘해주세요.  믿고 삽니다
새우요미,2022-02-19 19:15:56-07:00,4,0,ㅇ,여러브랜드 제품 볼 수 있어서 좋아요
hyunee2,2022-02-18 18:20:20-07:00,5,0,좋습니당,좋아용
인스언,2022-02-17 06:47:37-07:00,5,0,좋아용,잘 쓰고있습니다
진짜로스타,2022-02-15 09:26:44-07:00,5,0,머스트잇 진짜 짱 좋음,핫딜 이라는게 있는게 너무 좋아요
앗따따뚜,2022-02-14 15:36:07-07:00,5,0,머스트잇,언제나 최고입니다.
LONPU,2022-02-14 07:34:56-07:00,5,0,굳,굳
a444555,2022-02-12 20:39:30-07:00,5,0,좋아요,보기  편하게 잘 되어있어서 원하는 물건 찾을때 좋아요
강밤석,2022-02-12 04:04:49-07:00,5,0,긋,굿
인계땅콩,2022-02-11 22:52:42-07:00,5,0,프라다,프라다 버킷백을 삿는데 배송도 빠르고 너무 예뻐요
형강희,2022-02-11 22:06:55-07:00,5,0,리뷰,머스트잇 좋아염
숏소,2022-02-09 23:48:11-07:00,5,0,좋아요,좋아요
김두림스,2022-02-09 18:38:46-07:00,5,0,리뷰,편리하고 좋습니다
쿤101516,2022-02-09 05:46:43-07:00,5,0,좋아용,ㅅ ㅅ
ㅎㅂㅎㅂㅎㅂㅎㅂㅎㅂㅎ,2022-02-08 23:00:54-07:00,5,0,ㅎㅎㅎㅎㅎ,ㅎㅎㅎㅎㅎㅎㅎ
책 구입하기도 편해요ㅡ 싸게 빠르게,2022-02-08 21:44:04-07:00,5,0,할인율도 높고 쿠폰도 많아서 좋아요,할인율도 높고 쿠폰도 많아서 좋아요
곡반정동,2022-02-08 09:02:13-07:00,5,0,굿잡,며칠전에 알앗는데 가격도 맘에들고 이벤트응모두 하구 구루두루 전해주구 잇어여…
똘그리,2022-02-08 03:21:19-07:00,5,0,괜춘합니다,믿고 사자ㅠ싴앙으료
우우니웅,2022-02-07 17:00:09-07:00,5,0,굳,ㅎㅎ
Goektm,2022-02-07 09:46:15-07:00,5,0,좋아요,좋아요
동그랑땡2,2022-02-07 02:17:36-07:00,5,1,쪼아용,💗💗
ㄴ나나아아안,2022-02-06 22:39:54-07:00,5,0,배,니나앙
랄랄라라핳,2022-02-06 17:03:26-07:00,5,0,좋아요,좋아요
미하라 야스히오,2022-02-05 08:15:58-07:00,5,0,VINAI0051,좋아요
X7_BiN,2022-02-04 03:55:01-07:00,5,0,굿,Very good
아저너,2022-02-02 18:22:50-07:00,5,0,굿,말이 필요없음 굿
레알밥바바바바바도둑,2022-02-01 16:38:36-07:00,5,0,유일하게 사는 사이트,좋아요ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
lucykim11!!,2022-01-29 05:40:32-07:00,5,0,사용 후기,플랫폼 사용 중인데 제품 종류도 많고 할인도 많아서 좋습니다^^
이느랑,2022-01-28 16:52:15-07:00,3,0,가격 오케이몰이랑 너무 차이나요,오케이몰로 넘어가렵니다
남친유저,2022-01-28 06:31:48-07:00,5,0,굿,머스트잇 흥해라
해태1,2022-01-28 03:29:38-07:00,1,0,씹,아니 카톡 로그인 할때 확인 버튼이 안눌린다니까 뭔 시간대 오류야 지금도 안눌리는구만 씹ㅋㅋ
앙옹용,2022-01-27 03:40:23-07:00,5,0,ㅎㅎ,너무 정직하고 믿을한 사이트입니다 사랑해요~
soyoung.kwon,2022-01-25 23:51:34-07:00,5,0,좋아요좋아요,저렴하게 좋은 브랜드를 구매할수 있어 좋아요
찌질리,2022-01-25 03:55:14-07:00,5,0,머스트잇,명쇼머! 명품쇼핑머스트잇
웅백맘,2022-01-25 02:58:08-07:00,1,0,머스트잇 별로에요,물건을 사면 배송준비중이라고 몇일 떠있다가 기다리다 문의하면 물건이 없다고 하네요? 한두번도 아니고 물건이 없으면 매진이라고 하던가 계획한 날에 도착하려고 시키면 항상 이런식이네요 사전 안내도 없이 환불취소요청 한다고 알람이 뜨고 괜찮은 스토어들도 있지만 전반적으로 물건이 확보되지도 않은걸 판매한다고 적혀있는건 관리를 좀 하셔야 할듯 하네요 스토어에 문의해도 죄송하다는 말 한마디없이 환불해버려 여기에 작성합니다
보멍이,2022-01-25 00:12:25-07:00,5,0,머스트잇 아주 굳이에요 굳굳굳~,"마음에 듭니다
제품들 더 많이 나오면 좋겠어요~"
권재균,2022-01-24 20:46:25-07:00,5,0,ㅗㅎ다,좋당
명똘,2022-01-22 03:18:39-07:00,5,0,조아요,여러제품들도 많고 믿을수있고 배송도 빠르고~사용하기 편하고~
라이재지,2022-01-22 03:11:36-07:00,5,0,머스트잇,굿
머스트잇최고!,2022-01-20 18:09:44-07:00,5,0,최고!,머스트잇최고!
yoo0411,2022-01-18 10:31:52-07:00,3,0,아이폰 문의,아이폰에서 뒤로가기 하려면 상단으로 올려야해서 불편해요. 백버튼 넣어주세요
binxzzzz,2022-01-18 07:15:44-07:00,5,0,배송이 빨라서 좋았습니다,다들 친절하시고 배송도 빠르고 전체적으로 좋았습니다
달기겅주,2022-01-17 22:35:54-07:00,5,0,가족모두 대만족👍,여기저기 다 비교해봐도 제일 저렴하고 물건 배송 어느하나 맘에 안드는게 없는 머스트잇이에요 가끔 뚱뚱한 제사이즈가 없을때가 있는데 더 많은 사이즈재고 부탁드려요~~^^
주어님,2022-01-14 23:02:03-07:00,5,0,좋아요,좋네요 좋아
dkicygbwjq,2022-01-14 19:44:51-07:00,5,0,좋아요,굿
8번의계절,2022-01-13 07:36:28-07:00,5,0,일부러 다섯개로 남긴다 앱 개선좀해줘라,쿠폰 적용에서 개튕기고 화면 멈추고 앱에 돈 좀 쓰세요 없어보임 발란으로 다시 돌아가야겠음
촉2,2022-01-13 03:21:44-07:00,5,0,배송빠르고 좋습니다,배송 엄지척입니다
시윤이파파,2022-01-10 06:27:50-07:00,4,0,좋은 물건이 많네요,다양한 제품이 많아서 좋네요
wtmpdj,2022-01-08 22:01:10-07:00,5,0,mrmr,좋아요
별명도개어렵네걍하면되지,2022-01-08 20:48:31-07:00,5,0,굳,굳
뭘찌리봐,2022-01-08 20:38:50-07:00,5,0,선물사기 좋은어플,명품이 아니여도 다른곳보다 싸고 좋은물건이ㅡ많아서 잘 사용하고 있습니다
렉1235,2022-01-07 09:23:17-07:00,5,0,조아요,조아요!!!!
dhgjvk,2022-01-07 00:50:22-07:00,5,0,굿,최고
포이크,2022-01-06 19:55:10-07:00,5,0,명품 플랫폼 머스트잇,"제일 눈에 잘 들어오고 행사나 딜도 많이 하구
젤 저렴한거 같아요 관리도 잘 되고요"
어류ㅠㅌ,2022-01-06 19:14:45-07:00,5,0,모스트잇 쵝오,너무 잘 애용하는 어플입니다^^
이스트이스,2022-01-06 07:35:16-07:00,5,0,좋아요,"필웨이,파패치등 많이쓰는데 인터페이스는 가장 편하게 잘되어있는것같아요"
지비김,2022-01-05 15:33:52-07:00,5,0,좋습니다,아주 잘쓰고있습니다 대만족
예꿀이,2022-01-05 06:57:57-07:00,5,0,완벽함,시키면 바로오고 좋아요
ㅇ캐커누자,2022-01-04 10:02:40-07:00,5,0,좋아연,쿄쿄
서몬,2022-01-02 19:15:18-07:00,5,0,굿,일단 배송이 빠른점 아주 좋아요❤️
조앟효,2022-01-02 03:08:10-07:00,5,0,머스트잇 ㅎㅎ,"3년째 이용중입니다 ㅎㅎ
한눈에 볼수 있어 편하고
너무 만족합니다 ㅎ"
asdf77881234,2021-12-31 15:01:29-07:00,5,0,조아요,긋
레드불이날개를,2021-12-31 02:28:39-07:00,5,0,굿,갠춘
손주인,2021-12-29 19:03:26-07:00,5,0,좋아요,...
닥페마시쩌,2021-12-29 16:12:29-07:00,5,0,좋아용,👍
sanfjwiwmd,2021-12-28 15:54:24-07:00,5,0,역시,1등 어플답게 깔끔
앙팡아빠,2021-12-26 19:31:40-07:00,5,0,굿,굿
아뭐라 해야하냐,2021-12-26 18:21:34-07:00,5,0,정말 좋아요,좋아요 이 어플 최조가 정품 대박
쥬씨존,2021-12-26 03:19:46-07:00,5,0,좋아요 매번상품 구입해요,좋습니다 매번 상품구입 잘하고있습니다
젼꽁주님,2021-12-25 21:59:30-07:00,5,0,머스트잇 최고,사랑해요 머스트잇
성빈입니다,2021-12-25 20:26:06-07:00,4,0,리뷰,정품이 아닐시 200% 환불 제도가 있어서 좋아요
영호수짐,2021-12-24 20:43:43-07:00,5,0,좋아효,좋아효효오오오오오
아아안ㅁ,2021-12-24 19:31:47-07:00,5,0,Good,Good
비수2019,2021-12-24 15:26:17-07:00,5,0,괜히 일등 아닌가,일등에 이유가 있는듯
흑인은크다,2021-12-24 03:41:44-07:00,1,0,중개업자플랫폼,"구매시 문제 발생했을때
판매자와 이야기해주새요 외의 대응 일절 없음
굳이 여기서 살 필요가 있는가.. 널리고 널린게 플랫폼인데.."
초휘,2021-12-23 19:22:18-07:00,5,0,좋은,좋아요
최클램프,2021-12-23 16:43:53-07:00,5,0,좋아요,좋아요
Momo90490,2021-12-21 19:20:03-07:00,5,0,항상 잘 이용하고있어요,믿고 구매할수있는 사이트입니다
양청춘,2021-12-21 18:52:28-07:00,5,0,양청춘,롷
이태남이,2021-12-20 18:32:11-07:00,5,0,굿!,굿
호롤라라이어너ㅏ낯,2021-12-20 08:14:56-07:00,5,0,머스트잇,최공
ㄷㅎㅎㄱㄷ,2021-12-19 16:54:24-07:00,5,0,굿,잘쓰고있어요
승호888,2021-12-19 07:34:57-07:00,5,0,리뷰,가끔 할거없을때 보는 재미있는데 약간 렉이라 해야되나 그런 부분좀 수정을 해주셨으면 합니다
ㅌ타ㅏ야,2021-12-19 02:52:49-07:00,4,0,좋아,좋아
~coolzero00~,2021-12-18 19:24:13-07:00,5,0,좋아요,내가 원하는 명품이 싸게~
잠수함손,2021-12-18 08:13:33-07:00,5,0,좋습ㄴ다,편리하고 상품도 바로바로 찾을수 있어서 좋아요
아 별명도 정하냐,2021-12-18 04:49:22-07:00,5,0,👍,👍
오늘비온다랄랄라,2021-12-18 03:51:11-07:00,5,0,발렌시아가 트랙슈즈,야쓰
리뷰 안됌,2021-12-18 01:14:10-07:00,3,0,리뷰 사진 업로드 안돼요…,구입이랑 배송 상품 다 좋아서 포인트도 챙기려고 사진을 예쁘게 찍어서 올리려는데 계속 업로드가 안돼네요 이런 오류는 빠르게 좀 없애 주셨으면 좋겠어요~
고영테크놀러지,2021-12-17 05:31:39-07:00,5,0,명품살려면 머스트잇이지,명품은 걍 머스트잇이야
혀기기,2021-12-17 01:11:48-07:00,5,0,짱,짱
chunssong,2021-12-16 19:11:49-07:00,5,0,ㅆ,ㅅ ㅅ ㅅ ㅅ
루사루오애비,2021-12-16 16:22:36-07:00,5,0,좋아요,싸고 좋네요 ㅎㅎ
준구에요,2021-12-16 08:28:42-07:00,5,0,굿,옷 가격 품질 너무 좋고 종류도 많아서 좋아요 마스트잇 항상 믿고 잘 씁니다
제렘팍,2021-12-16 03:10:34-07:00,5,0,머스팃 만한 사이트가 없음,사이트가 굉장히 보기 편하고 빠르고 스펙트럼도 넓음
용장근,2021-12-15 08:14:56-07:00,5,0,굳굳굳,아주아주 만족하며 이용하고있습니다.
ㅡㅡㅡㅡ으ㅡㅡㅡㅡㅡ,2021-12-15 03:58:46-07:00,5,0,제품좋고,총알배송 굿굿
다르르나가르흐,2021-12-14 20:10:28-07:00,5,0,최고에요!!ㅎㅎ,너무 좋아요!
사랑은언제나,2021-12-14 09:35:22-07:00,5,0,굿,최고
후 별명 ㅡㅡ,2021-12-13 20:15:23-07:00,1,0,비싸고 구리다,"상품은 비싸고
디자인은 90년대 옛날 오픈마켓 보는 느낌"
제제아범,2021-12-13 16:19:37-07:00,5,0,제제아범,좋아요
하ㅏ아아아ㅏㅏㅏ,2021-12-13 08:26:35-07:00,1,0,"판매자 , 고객센터 관리",우선 고가의 패딩을 받아보니 이미지랑 달라서 반품을 요청했는데 판매자가 이미지랑 다를수있다고 글을 써놓았다 우기면서 반품비를 요청함 몇번을 찾아봐도 없다고 말씀드리니까 화내면서 반품비 부담해준다함 그래서 상품 다시 보내니까 갑자기 반품비를 입금해달라함 어이가없어서 반품비 부담해주시기로 하시지 않았냐고 말함 그랬더니 기억안나는척 알겠다함 너무 화가 나서 고객센터에 전화해서 물어보니 짜증내는 말투와 내가 잘못했다는식으로 몰아내면서 싸가지없게 말함 ㅋㅋ 사람 상대하는 직업이면서 일하기 싫으면 고객센터 일하지 마세요 ~ 진짜 머스트잇 자주 이용하는데 기분 더러웠음
좋아요3447892,2021-12-12 23:57:30-07:00,5,0,좋아요,좋 아 요
오딩엄,2021-12-11 06:25:15-07:00,4,0,아주 좋아얀,굿굿
하애태,2021-12-11 05:53:58-07:00,5,0,굿,잘쓰고있어요
청풍대교청풍대교,2021-12-11 04:42:05-07:00,5,0,좋아요,아주좋아요
이이삭쨩,2021-12-10 07:29:58-07:00,5,0,기모찌,기모찌
흐흐핳,2021-12-10 06:08:35-07:00,5,0,걍짱,말해모해
쩡쩡쩡쩡ㅎ,2021-12-10 05:17:59-07:00,5,0,좋아요,굳
크롱의영혼,2021-12-09 19:45:57-07:00,5,0,좋음,믿고 구매할 수 있는 좋은 어플입니다
skendjrixnx,2021-12-09 15:26:37-07:00,5,0,굳,좋아요
꽃다운녀석,2021-12-09 08:29:37-07:00,5,0,좋아용,명품브랜드 상품들을 조금더 저렴한 가격에 살수있어서좋으며 보증도  믿을수있어 좋습니다
황소성깔,2021-12-08 22:26:43-07:00,5,0,완전 좋아요!!!,너무 좋습니다 배송도 빠르고
우히히우희희,2021-12-07 00:26:08-07:00,5,0,잘이용하고있습니다,감사합니다
주띠깅,2021-12-06 16:35:55-07:00,5,0,환불도 빠르고 굿,일처리 개빠름 정품임 배송 빠름 미쳤음
aamdmdmqu,2021-12-06 00:31:46-07:00,5,0,짱,너무 좋아용
buylist,2021-12-05 22:24:33-07:00,5,0,머스트잇엔 있다!,좋아요 언제나 유용하게 이용중입니다!
최정안,2021-12-05 20:12:12-07:00,5,0,굿입니다,굿굿굿
Xchugjk,2021-12-05 19:12:42-07:00,5,0,너어어어어무 좋아요!!,제가 다른 명품의류 사이트나 어플에서 프로모션이나 이런거 하면 귀찮아서 안갔었는데 머스트잇은 싸고 믿을만 하기도 하고 좋은 물건들이 많아서 한번 가봤는데 직원분들도 친절하고 제 친구랑 둘이 가서 저만 구찌 지갑 하나 구매했는데 크로플 두개 주셔서 너무 감사했습니다!!
쥬얼ㅇㅇ료,2021-12-05 17:17:10-07:00,5,0,조아여,굿굿
shaula76,2021-12-05 17:14:21-07:00,5,0,가장 쇼핑하기 편해요,깔끔하고 검색하기 편해서 가장 애용하고 있어요
바스켓 왕,2021-12-05 15:43:46-07:00,5,0,너무니 구성이 좋습니다,편리하게 되어있고 무엇보다 아이템들이 많아서 좋아요
Maeju12,2021-12-05 15:37:01-07:00,5,0,굿,너무 좋아요
sun316,2021-12-05 07:56:03-07:00,1,0,판매자 관리,얼마전 어느 판매자분이 여러 아이디로 동일 제품을 판매글에 올려두시고 오프라인에서 이미 판매된 제품을 관리를 않해두셔서 결재완료후 취소를 번복 하는 사례가 두차례 잇었습니다 .. 문의글을 올려도 하루 이상 기다려야 하고 전화를 걸어고 수신거부 문자요청하시는 .. 어쨋든 상품 업뎃이 느린점을 보아 판매자의 상품관리가 미흡하다는 부분을 느꼇어요 머스트잇을 믿고 구매하려던 부분은 컷으나 .. 솔직히 첫구매도 하기전에 마음상하는 일이 반복되다보니 기존의 중고판매 사이트들과 별다를 바가 없구나 싶은 ..  판매자들 제품 관리가 보다 정확한 시스템이 있었으면 합니다
"crossfit ""NO1""",2021-12-05 04:59:39-07:00,4,0,다양하고 저렴한 품목들이 …,다양하고 다름 플랫폼보다 훨씬 저렴한 물건들이 확실이 많아서 너무 만족합니다
10월28일,2021-12-05 03:35:17-07:00,5,0,굳,좋아요
경진군,2021-12-04 17:43:34-07:00,5,0,굳이에요,굳이에요
눈꼽띄라,2021-12-04 17:20:41-07:00,5,0,좋습니다!,"비교부터 가격까지 믿음이 생기네요!
모델 주지훈 버프!"
INJIKSIBAL,2021-12-03 20:47:46-07:00,5,0,패션 앱,쇼핑앱으로 처음접한 앱인데 아직까지 정말 잘쓰고있습니다 앞으로 더 많이 사겠습니다
dohi8812,2021-12-03 19:33:20-07:00,5,0,좋아요,…
아프로10,2021-12-02 17:42:52-07:00,4,0,리뷰,"종종 잘 구매하고 있습니다
다만 좀 아쉬운것은 가품일시 200% 보장만 한다고 말하지 말고 실제로 가품일시 보상을 원활하게 받을수 있는 구조가 있으면 좋겠구요(보상 신청은 하지 않았습니다) 앞으로도 온라인 구매가 활발히 될거고 타 업체들도 많이 생길것입니다 그래서 머스트잇을 제일 많이 사용하는 사용자로서 한 말씀 드리자면 머스트잇 만의 특별함이 더해지면 좋겠습니다.
판매자들이 각자 판매하고 포장하고 진행되는거겟지만 머스트잇 에서 진행되는 일인 만큼 머스트잇 만의 가질수 있는 형태의
뭔가가 있으면 좋겠다는 생각이 들어서 몇 글자 적었습니다ㅎㅎ 
고생하시고 구매자들이 자부심 가지며 구매할수 있는 쇼핑몰이 되었으면 좋겠습니다"
smskmsksk,2021-12-02 00:20:15-07:00,1,0,배송기사,"빠르게 배송이 오는 시스템은 너무 좋습니다.
하지만 배송 기사님에게 단순히 몇 시쯤 도착할지 여쭈어보니 알려줄 수 없다, 지금 자꾸 꼬치꼬치 물어보니까 대답해주겠다. 신호 위반을 얼마나 하냐에 따라 시간이 달라진다, 세시간 20분 걸린다, 등등 구매자 입장에서 듣기에는 기분이 나쁜 말이나 어투가 상당히 공격적이였어서 기분이 좋지 않았습니다. 차라리 비싸도 다른곳에서 구매를 할 걸 그랬습니다"
먹스트잇ㅗ,2021-11-27 10:36:19-07:00,1,0,개 ㅈ같은거,쿠폰쓸라니까 다들 품절시켜버리는건 뭔경우?
ㄴ호ㅜㅏㅏㅏㅏ,2021-11-23 22:18:07-07:00,1,0,모바일 사이트로 보는게 낫네,구데기급으로 느리냐…
헐헉스헐,2021-11-23 22:11:56-07:00,1,0,로그인도 안되는앱 쓰라는 말인가,로그인도 안되는 앱. 싸다해서 앱을 깔았는데 뭐 살수도 없음. 그냥 백화점가서 사겠다. 앱 만드는 수준보면  그 업체에 대해 판단이 선다.  나는 당신네 제품은 안살듯하다.
설태욱,2021-10-29 19:40:40-07:00,1,0,왼쪽아래 반드시 있다 뭐임?,자꾸 스크롤 내리다가 눌러지는데 기분만 나쁘고 앱끄게됨
갓디브캠,2021-10-20 23:11:17-07:00,5,5,머스트잇이 명품커머스 1등인 이유,머스트잇은 다른 명품커버스 앱에 비해 사용하기가 편리하고 신뢰도가 높다는 점이다. 가품일 경우 200프로 책임지겠다는 것과 머스트잇이기 때문에 제대로 인증된 편집숍들과 해외직구를 믿고 살 수 있는 것이 아닌가 싶어요. 그리고 다른 명품커머스 앱에 비해 더 싼 가격으로 얻을 수 있다는 점. (세일과 이벤트도 많이 해서 최고인 듯) 여튼 앱에 들어가면 일단 쇼핑하기 편하게 되어있고 다양한 가격으로 상품들이 나열되어 있어 합리적인 소비가 가능하다는 장점도 있는 것 같습니다. 앞으로도 머스트잇 쭉 애용하도록 하겠습니다. 머스트잇 짱짱👍🏻❤️‍🔥 마지막으로 나이키 트래비스 스캇 245 넘 갖고싶습니다. 당첨되게 해주세요!!😭
메이슨킹,2021-10-14 23:18:34-07:00,5,0,코리아 넘버원 패션 어플,"머 다른 말 필요합니까? 머스트잇
쓰(스)면서 행복했던 리뷰 쓰고
트레비스 스캇 받고 앞으로도 머스트
잇만 사용할 예정입니다. 최고에요!!!"
고기찬,2021-10-07 00:35:57-07:00,5,0,머스트잇,이름처럼 정말 편리하고 많은 이벤트와 고객을 생각해서 만들었다닌게 느껴짐
불쾌;;,2021-10-06 22:22:00-07:00,1,0,판매자 관리,"머스트잇 간판을 걸고 판매하는건데 고객이 문의하는 부분에 대한 정확한 답변도 하지않고 오히려 고객한테 갑질하는 판매자는 뭔가요..? 불이익도 줄수없는 규정때문에 다시는 이용하고 싶지 않을 정도로 불쾌했습니다. 소비자는 보호하지 않고 판매자만 보호하는 규정 개정과 보다 고객한테 최선을 다하는 판매자들로 재구성이 필요할듯 싶습니다. 무엇보다 명품 브랜드를 판매하는 곳이라고 홍보하시면서 물건 판매 대한 일말의 책임도 없는 판매자는 자격이 없지 않은지, 본인이 그런 판매자한테서 옷을 구매하고 제대로 조치를 못받으면서 갑질을 받으면 어떤 기분일지 생각해주셨으면 합니다."
무뉴노노콩,2021-10-05 20:00:54-07:00,1,0,모두 짝퉁이니 속지 마세요.,모두 짝퉁이니 속지 마세요.
업뎃부탁합니다,2021-10-03 04:28:53-07:00,1,0,오류,검색에서 자꾸 멈춰요 에러뜬다는 경고 같은것도 나오고
한국의 한 틱톡커,2021-10-01 04:04:49-07:00,5,0,짱짱!!,인스타그램 넘기다가 우연히 발견했는데 나이키 덩크 좋아하는 저에겐 정말 유용한 앱이었어요~!! 가품 받을 걱정 없이 안전한 쇼핑이 가능하고 앱 자체가 사용하기 쉬워서 정말 좋네요^^💖
메주아부지,2021-09-20 23:45:32-07:00,1,0,신규가입하면15만원준다고함,근데 안줌
제발제대로좀해라,2021-09-12 20:09:08-07:00,1,0,검색 기능,검색에서 계속 멈추네요 리발것
너므져아,2021-09-07 08:59:53-07:00,4,0,애플 아이디 먹통,로그인 전혀 안돼요 버튼 자체가 눌러지지도 않고 아이디 찾아서 보내도 안오네요…
81club,2021-08-21 23:28:07-07:00,1,0,믿음이 안가네요~~~,클러치금액이 홈페이지보다 20만원가량 비싸게 차이나는 이유는 무엇일까요??같은 상품이고 품번도 똑같은데 말이죠~~~이러면 믿고 구매를 할 수 있을까요??
망삘이네이거,2021-08-08 21:55:21-07:00,1,0,지금 로그인 안돼요 왜이래,물건 구입해논거 문의중인데 로그인 안돼서 확인이 안돼요!!
예람보르기니,2021-07-12 11:39:17-07:00,4,0,좋긴 함,깔끔하게 볼 수 있고 무엇보다 내 스타일 위주로 이쁜 것들을 한눈에 볼 수 있어서 좋음 하지만 1년 전 리뷰에도 자동 로그인과 인터넷 관련 개선이 필요하다고 있던데 현재까지도 개선 되어있지 않은 것 같음 지금 제품 구매하고 싶어서 클릭하니 아예 하얀화면만 뜸 폰 문제인 거 같아서 나갔다가 들어오고 어플도 지웠다가 다시 깔았지만 똑같음 . 빨리 개선되었으면 좋겠음
sodirwl,2021-07-07 17:25:36-07:00,2,0,오류,제품 관련 탭이 아예 안 열려요 ㅜㅜ 왜그럴까용
배추마켓,2021-06-30 21:07:09-07:00,5,0,좋네요,정말 좋은 어플👍🏼
Mjsj0903,2021-06-15 17:57:13-07:00,5,0,ㅎㅎ,"웬만해선 리뷰 귀찮아서 안쓰는데 명품은
믿고 살수있는데가 여기밖에 생각이 안나요
사랑합니다 머스트잇 !! ❤️❤️❤️❤️"
대ㅐㄹ러ㅏ니,2021-06-08 07:29:36-07:00,1,0,자꾸로그아웃됌,"뭐 로그인도 제대로안되고 로그아웃 계속됌 쇼핑하겟나,.."
shgejwi,2021-05-25 00:53:59-07:00,1,0,업데이트,이번 업데이트 후 실행안됨 ㅋㅋ
징징징징님,2021-05-24 18:15:55-07:00,3,0,에러,앱을 실행하는데 자꾸 영어로 에러라고 뜨길래 계속 3번 들어가고 삭제 후 다시 실행해도 그러네요ㅠ
홍겹뎁,2021-05-24 18:02:17-07:00,1,0,어플이 아예실행이안됩니다,어플실행이안돼요 조치를 취해주시길 바랍니다
12nh34,2021-05-24 14:10:51-07:00,4,0,전반적으로 좋지만 아쉬운 점,"렉이 너무 자주 걸려요.. 순간순간 멈출 때도 있고
그래도 이거 빼곤 다 좋아서 웬만한 다른 쇼핑몰보다 자주 찾게 되네요"
물개는 우엉우엉,2021-05-14 11:04:15-07:00,5,1,좋아요,정리가 잘되있고 원하는 것을 찾다가 더 이쁜것도 많이 보는것 같아여
믄즌이,2021-05-04 03:02:48-07:00,1,0,버퍼,"버퍼 왜이리 심한가요
상품 검색도 안되는데요"
noname14579,2021-04-26 19:37:52-07:00,1,0,작동안됨,계속 불러오기중..
dnjsqlse,2021-04-22 13:01:04-07:00,5,1,굿,굿
ㅏㄴ나아아,2021-04-15 02:50:45-07:00,3,0,괜춘,괜춘
뚜띠뉭,2021-04-14 19:34:33-07:00,5,1,추천추천,너무 좋아요 다른곳 보다 가격도 싼거 같아용
