,date,dateYear,dateMonth,dateDay,rating,userName,content
995,20220315,2022,3,15,5,권규리,"이번에 명품 가방하나 사면서 고객센터에 문의를 좀 많이 했는데, 굉장히 친절하게 응해주셨어요!! 정말 감사했습니다ㅎㅎ"
996,20220315,2022,3,15,5,Rapunzel,이번에 트렌비에서 니트 하나 구매했는데 넘 만족했어요!! 배송도 빠르고 좋네요
997,20220315,2022,3,15,1,김종석,상품판매한다고 결제받고 이틀후에 재고없다고 일방적으로 취소하고는 고객센터도 닫힌 황당한 쇼핑앱이네요 별하나도 아까운데 리뷰쓸려고 준거임 개인적으로는 쓰**앱이라고 하고싶음
998,20220315,2022,3,15,5,{무 지 개},남자친구랑 기념일이 얼마 안남아서 고민하다 트렌비에서 커플 니트 구매했어요~ 봄 신상이 벌써 나와서 넘 좋습니다
999,20220315,2022,3,15,5,고영미,"골프웨어도 있고, 홈리빙 제품들도 있어서 쇼핑하기 편한 것 같아요! 진짜 없는 게 없음"
1000,20220315,2022,3,15,5,황수빈,이번에 리세일 처음 써봤는데 생각했던 것보다 복잡하지도 않고 견적도 잘 받았어요~
1001,20220315,2022,3,15,5,New Yesterday,"트렌디한 디자인들이 다양하고, 특히 기획전 스타일들이 생각보다 다양해서 쇼핑할때 도움이 많이 되는 것 같네용~~"
1002,20220315,2022,3,15,5,채보경,트렌비 쓰고부터는 명품 구매가 편해졌어요ㅋㅋㅋ 핸드폰만 있으면 구매 가능하니 ㅎㅎ신세계 쇼핑 그자체!
1003,20220315,2022,3,15,5,fabre,고가도 좋은데 특히 중저가 명품 제품들도 있어서 쇼핑하기 좋은 시장 같아요
1004,20220315,2022,3,15,5,엄지공주,신상 업데이트가 트렌비는 빠른 것 같아요 그래서 맘에 드는 제품도 많음.. 이미 장바구니가 꽉 찼어요ㅋㅋ
1005,20220315,2022,3,15,5,Sketch,신규가입하면 쓸 수 있는 할인쿠폰 좋아요! 고가 제품 살때 도움 많이 되는 것 같아요 자주 이용할게요
1006,20220315,2022,3,15,5,뭉개뭉개,눈이 즐거워지네요!! 신상 대박 많네욥!!
1007,20220315,2022,3,15,5,고지나,오트리 신발 넘 갖고 싶었는데ㅋㅋ 마침 트렌비에 사이즈 있길래 구매했네요 가격도 생각보다 괜찮네요><
1008,20220315,2022,3,15,1,김희윤,"상품구매 후 추가입금하라고 함. 할인율이 달라졌다고. 장난하는것도 아니구... ""아니면 말구""라는 식! 요런걸루 티비에도 나오시구.. ㅍㅎㅎㅎ"
1009,20220315,2022,3,15,5,샴푸향이,"최저가부터 최고가까지 꼼꼼하게 가격 비교가 가능하고, 쿠폰 할인받으면 합리적인 가격대로 구매할 수 있어서 좋습니다"
1010,20220315,2022,3,15,5,천한별,벌써 6번째 구매입니다. 정품 확실하고 배송도 빨라서 계속 이용하게 되는 것 같아요ㅋㅋㅋ
1011,20220315,2022,3,15,5,zelda kim,캐주얼부터 비즈니스 등 다양한 디자인들이 많아 좋았어요! 쇼핑하기 좋은 앱으로 추천합니다
1012,20220315,2022,3,15,5,노바디츄,사용 방법이 쉬워서 좋네요ㅎㅎ 대체적으로 제품 배송시간도 짧아서 더 괜찮은 것 같아요
1013,20220315,2022,3,15,5,류이솔,요즘에는 트렌비 사용하는 사람들이 참 많아졌더라고요!! 주변 사람들한테 어디서 샀냐고 물어보면 거의 다 트렌비 ㅎㅎ 저도 그래서 알게됐어요
1014,20220315,2022,3,15,5,배슬아,명품 살때는 대부분 트렌비 앱으로 쇼핑하고 있어요~~ 아무래도 명품이라 엄청 자주 사진 않지만 살때마다 만족합니다!
1015,20220315,2022,3,15,5,채윤미,휘뚜루 마뚜루 들고 다닐 가방 찾고 있는데 이번에 트렌비에서 좋은 가격에 잘 구매했습니다
1016,20220315,2022,3,15,5,노한별,이번에 트렌비에서 신발 하나 구매했는데 쿠폰 써서 합리적이 가격에 구매했습니다ㅋㅋ
1017,20220315,2022,3,15,5,boyeon,트렌비에서 다양한 제품들 한번에 구매할 수 있어서 좋아요 ~ 그만큼 할인율도 높고 ㅎㅎ 좋네요
1018,20220315,2022,3,15,5,다빈치코드,더 이상 힘들게 직구는 안해요~ 그냥 트렌비가 훨씬 편해요 ㅎㅎ 앞으로도 쭉 트렌비에서 구매할 것 같아요
1019,20220315,2022,3,15,5,빨간모자,굳이 시간내서 백화점 안가서 좋아요! 집순이 성향 있으시면 트렌비 꼭 써보세요 ㅎㅎ
1020,20220315,2022,3,15,5,염은채,트렌비에서 판매하는 제품들은 정품 확실하다고 해서 믿고 구매하고 있어요!!!!
1021,20220315,2022,3,15,1,eun ko,절대 구매하지 마세요. 별 하나도 아깝습니다. 주말에 구매하고 월요일 아침에 구매 취소하려는데 오전 내내 전화 연결 절대 안 되고 문의하는 곳도 없고. 결국 월요일 오전 현지 바.잉.중. 인거 확인하고 챗봇으로 구매 취소했는데 바로 현지 구매수수료 떼고 환불해 주네요? 바.잉.중.도. 구매수수료 해당입니까? 전화는 절대 안 받으면서 문의는 받아주지도 않고 물건 배송되면 배송비에 현지 수수료 들어갈까 봐 취소했는데 바.잉.중.도. 구매수수료 해당이라네요. 적은 돈도 아니고 밥 한 끼 삼만원 가까인데 그냥 절대 구매하지 마세요. 전화연결 절대 안 됩니다 트렌비.
1022,20220315,2022,3,15,5,안지혜,트렌비에는 특히 더 세련된 디자인이 많은 듯요 상품 업데이트도 빠르고 한번 들어가면 시간 가는 줄 모르겠어요 ㅎㅎ
1023,20220315,2022,3,15,5,똠또미,요즘 자주 사용하는 앱 중 하나가 트렌비인데요 특히 백화점 안가고 집에서 결제할 수 있어서 좋은 것 같아요~~~~~~
1024,20220314,2022,3,14,5,normal kid,트렌비는 한번 써보니까 계속 쓰게 되네요~ 카테고리들도 깔끔하게 정리 되어 있고~~ 좋아요
1025,20220314,2022,3,14,5,노희선,전에 비싸게 사놓고 고이 간직하고 있는 명품가방 여러 개 있는데 이번에 리세일로 판매완료! 만족합니다
1026,20220314,2022,3,14,5,권수희,요즘 트렌비 안에서 1위부터 100위 상품랭킹 보면서 쇼핑해요! 생각보다 보는 눈이 비슷한듯요
1027,20220314,2022,3,14,5,민진아,한 곳에서 제품들 가격이랑 디자인들을 모두 비교할 수 있어서 좋네요! 꼼꼼하게 비교하기 좋아요~!!
1028,20220314,2022,3,14,5,바실리사,세일스캐너 덕분에 명품들 가격 체크를 편하게 할 수 있네요! ㅎㅎ감사합니다
1029,20220314,2022,3,14,5,한재호,다양한 이벤트들을 자주해서 좋네요 명품가방 할인도 많이 되서 좋은 것 같아요!
1030,20220314,2022,3,14,5,백효심,해외브랜드 제품들도 꽤 있는 것 같아요!! 특히 디자인이 맘에 드는 제품들이 많아요!!
1031,20220314,2022,3,14,5,권시은,이제 굳이 해외직구 안하고 트렌비에서 쇼핑하고 있는데~ 배송 빠르고 가격도 합리적이고 검수도 꼼꼼한 것 같아서 좋습니다
1032,20220314,2022,3,14,5,체리새우,배송 전에 검수 사진도 보내주시고 배송 현황도 실시간으로 알려주셔서 기다리면서도 시간이 빨리 가는 것 같아요
1033,20220314,2022,3,14,5,happy moment,요즘 보니까 주변에서 다 트렌비 쓰더라고요~ 이번에 결기 선물로 트렌비에서 구매했어요
1034,20220314,2022,3,14,5,pposong,살면서 온라인 오픈런은 첨 해보는데 생각보다 신기하고 재밌네요 ㅎㅎ
1035,20220314,2022,3,14,5,씨밀레,트렌비는 카테고리가 다양해서 검색에 편리해요ㅎㅎ 몰랐던 브랜드들도 많이 있네요
1036,20220314,2022,3,14,5,진서영,트렌비는 구매 대행 앱인데 써보니까 제일 쓸만한 것 같아요!! 배송도 빠르고 정품도 확실하고!! 좋네요
1037,20220314,2022,3,14,5,차경심,요즘 쓰는 직구앱 중에 가장 만족하면서 사용중인 어플입니다ㅎㅎ 조만간 몇 개 지를 거 같아요!
1038,20220314,2022,3,14,5,happyhappy,트렌비는 정품이 100% 확실하다고 해서 믿고 사용하고 있어요!! 가격도 합리적이라 정말 좋네요
1039,20220314,2022,3,14,5,주예진,트렌비가 온라인 명품 쇼핑몰들 중에 제일 믿을 만한 곳 같아요!! 앞으로도 자주 사용할게요
1040,20220314,2022,3,14,5,bingle bingle,제품 업데이트들도 빠른 편이고 생각보다 다양한 제품들이 많이 있는 것 같습니다!ㅎㅎ
1041,20220314,2022,3,14,5,꽃의그림자,기획전도 많고 익일 배송 같은 서비스 좋은 것 같아요! 집에서 명품 쇼핑이라니 너무 좋습니다
1042,20220314,2022,3,14,5,홍성진,트렌비 기획전 많이 하네요 트렌비 들어가면 다양하게 하고 있는 것 같네요ㅋㅋㅋ 덕분에 저렴하게 잘 구매하고 있어요
1043,20220314,2022,3,14,5,염미정,입점된 브랜드도 많고 카테고리도 꽤 다양해요!!ㅎㅎ 덕분에 쇼핑의 질이 높아졌습니다!
1044,20220314,2022,3,14,5,토끼앞니,이렇게 쉽운 해외직구 어플을 이제야 알다니~ 입점 상품들이 이렇게 많은 줄 알았으면 진작 다운받을 걸 하는 아쉬움이 ㅎㅎ
1045,20220314,2022,3,14,5,줴이쓴,요즘 면세쇼핑은 꿈도 못꾸는데 이렇게 트렌비에서 가방 구매하니까 면세가 비슷하게 샀어요 대박!!!
1046,20220314,2022,3,14,5,안가영,전세계 제품 할인율도 함께 확인할 수 있어서 좋은 듯요 ㅎㅎㅎ 앞으로 자주 이용 할게요~
1047,20220314,2022,3,14,5,배태인,이제 백화점까지 가지 않아도 돼네요 트렌비 다운받고 그냥 집에서 편하게 쇼핑하면 끝!
1048,20220314,2022,3,14,5,미인 별,검색하면서 시간낭비하지말고 트렌비에서 한번에 쇼핑 해도 될 것 같아요!! 가격도 합리적이라 맘에 듦
1049,20220314,2022,3,14,5,김예나,요즘 명품 쇼핑 앱 중에 트렌비를 자주 사용하는 것 같아요ㅋㅋㅋㅋ 그만큼 제품들이 많음
1050,20220314,2022,3,14,5,원예솔,트렌비에 입점된 매장들이 많이 있어서 시세 체크하기 편하고 좋은 것 같습니다~
1051,20220314,2022,3,14,5,황아름,트렌비 앱 들어가면 사고 싶은 게 많아요!!! 맘에 드는게 많아서 보는 재미도 같이 있네요ㅎㅎ
1052,20220314,2022,3,14,5,민영심,곧 남친 생일이라 트렌비에서 벨트 구매했네요~ 배송도 생각보다 빠르고 패키지도 고급스럽게 왔어요!
1053,20220313,2022,3,13,5,토리나,트렌비 명품 구매할때 쓰세요 추천 드립니다! 저도 처음 사용해봤는데 검수도 꼼꼼하고 배송도 잘해주셔서 좋았어요
1054,20220313,2022,3,13,5,표규림,제품 사면 익일배송도 있어서 좋았어요 특히 급하게 선물 사야할 때 사용하면 좋을 것 같아요!!
1055,20220313,2022,3,13,5,다잘될꺼야,이번에 트렌비 처음 사용해봤는데 넘 만족합니다!! 검색하기도 편하고 브랜드들도 많아서 한번에 쇼핑하기 편했어요
1056,20220313,2022,3,13,5,정혜린,가방이나 신발 옷 종류들은 당연 많고 여러 카테고리들이 많네요ㅋㅋ 홈리빙이나 골프 등 다양하게 볼 수 있어서 좋았어요
1057,20220313,2022,3,13,5,carrot,정품 프로세스가 잘 되어있어요 가품이면 200% 보상이라니 믿고 구매합니다
1058,20220312,2022,3,12,5,오서영,믿고 쓰는 트렌비 ~ 제품 업데이트 빨리해줘서 넘넘 좋아요 매일 들어갈 때마다 예쁜 거 보고 눈 돌아갑니다.. ㅋㅋ
1059,20220312,2022,3,12,5,도언주,백화점 가서 오픈런 뛰는 거 너무 힘들었는데 트렌비 덕에 힘듦 덜었네요 ^^~~ 편하게 집에서 쇼핑합니다~~
1060,20220312,2022,3,12,5,레드향기,인기제품을 랭킹으로 확인 가능한 점이 좋은 것 같아요~~ 엄마가 골프에 관심 많으신데 생일선물로 골프 제품 사드리려고요
1061,20220312,2022,3,12,5,카푸리썬,써본 명품앱 중에 젤 편하고 구경하기 좋아요! 검색해서 제품 찾기도 편하네요
1062,20220312,2022,3,12,5,하세정,이번에 인센 받은 걸로 가방 하나 장만했네요 ^^ ㅎㅎ 가격 좋게 잘 산 것 같아서 만족하고 있습니다.
1063,20220312,2022,3,12,5,뽀요뽀요,"브랜드, 제품 많음 가격도 아주 맘에 쏙 들어요"
1064,20220312,2022,3,12,5,권재화,가품이면 200% 보상이라길래 믿고 구매했습니다! 후기 보니까 정품 확실하다고 해서 믿음 가요~
1065,20220312,2022,3,12,5,주나은,리세일 기능 좋아요!! 매번 명품 구매만 하다가 이용해봤는데 아주 만족스럽습니다!
1066,20220312,2022,3,12,1,김남균,졸라 비쌈...
1067,20220312,2022,3,12,5,Fatima,트렌비가 제일 저렴한 것 같아요 사이즈도 다양하고
1068,20220312,2022,3,12,5,송하나,기획전 잘 노려서 사면 좋은 것 같아요 ㅎㅎㅎㅎ 이만한 할인은 또 못 본 듯~
1069,20220312,2022,3,12,5,공유진,비슷한 어플 중에서 트렌비가 제일 저렴합니다~! 똑같은 상품 봤을 때 트렌비 가격이 가장 좋았어요
1070,20220312,2022,3,12,5,현다연,이런 어플로 구매하는 건 첨인데 처음 이용치고는 굉장히 쉬웠어요!! 앱이 전체적으로 깔끔해서 더 좋은 것 같아요
1071,20220312,2022,3,12,5,룩앳미,상품 업데이트 빠르고 좋은 것 같아요!! ㅎㅎ
1072,20220312,2022,3,12,5,희망a,항상 할인 많이해줘서 좋아요~~ 배송도 생각보다 빠르게 오구요
1073,20220312,2022,3,12,5,아아,제 친구도 트렌비 자주 사용하고 있더라고요!! 후기 보니까 트렌비 100% 정품이래서 믿고 잘 구매하고 있어요~
1074,20220312,2022,3,12,5,지예나,고객센터 언제나 친절하게 상담해주셔서 좋습니다~
1075,20220312,2022,3,12,5,진혜선,트렌비 들어가면 인기 제품들이 바로 업데이트 돼서 좋으네요. 요즘 백화점 가기 힘든데 트렌비 굿
1076,20220311,2022,3,11,5,쌍띠에,이번에 트렌비 첫 구매인데 백화점 상품이랑 똑같네요 ㅎㅎ 검수도 꼼꼼하네요~
1077,20220311,2022,3,11,1,S Park,다운로드 왜 안되나용
1078,20220311,2022,3,11,5,더센스,트렌치 코트 사려고 눈팅중인데 대박~~ 이쁜거 많네요
1079,20220311,2022,3,11,5,서채민,오늘도 타임딜로 가방 하나 장만했네요! 타임딜 항상 들어가서 확인하곤 하는데 반값 세일일 때도 있어서 너무 좋은 것 같아요
1080,20220311,2022,3,11,5,손사랑,고객센터 상담했는데 만족스러웠습니다. 고가 제품이다보니 구매에 있어 좀 불안했는데 빠른 피드백 덕에 잘 구매한 것 같아요~!!
1081,20220311,2022,3,11,5,윤마리,트렌비 광고 보고 이용해봤는데 생각보다 괜찮네요! 이런 앱은 처음 써보는데 종종 이용할 것 같아요
1082,20220311,2022,3,11,5,꼬소미,생각보다 트렌디한 디자인들이 많아서 좋아요 국내에서 자주 못보는 제품들 보여서 좋은 듯요
1083,20220311,2022,3,11,5,신로사,처음 이용인데 제품 상태 좋은 것 같아요! 역시 검수를 꼼꼼하게 해주셔서 .. 다행입니다.
1084,20220311,2022,3,11,5,낭만단,봄 코트 하나 샀어요! 가격 너무 맘에 들어서 첫 이용 만족스러웠습니다 ㅎㅎ
1085,20220311,2022,3,11,5,dam bi,트렌비 이용하고 나서부터는 백화점 잘 안 가고 트렌비로 거의 쇼핑 다 하고 있어요~ 오히려 백화점보다 브랜드나 제품이 많아서.. 더 편한 것 같아요
1086,20220311,2022,3,11,5,노유선,명품백 알아보는데 친구가 계속 추천해줘서 써봤어요 생각했던 것보다도 더 합리적인 가격에 구매한 것 같아서 기분 좋네요
1087,20220311,2022,3,11,5,진다은,제품 카테고리별 분류가 생각보다 잘 되어 있어요!! 덕분에 쇼팡 시간 아꼈습니다 ㅎㅎ
1088,20220311,2022,3,11,1,sjwede,정말최악입니다.해외대행업체라고해서 A/S를 제휴맺은곳에서 안된다고하면 어디서도 받을수없습니다. 어떠한 시스템도 없습니다.그냥어쩔수없다라는 답변만 들었습니다. 솔직히말해서 해외대행업체라고해서 그렇게 싸지도않은데 이 돈을주면서까지 여기서 구매해서 A/S도 못받는 명품을 가지고 다닐바에는 조금 더주고 차라리 백화점에서 사는것이 대우받는길입니다. 이런 시스템으로 앱을 운영한다는 자체가 진짜 부끄러운줄아십시요 그냥 팔아먹고 끝인곳입니다. 신중히 생각하시고 이앱은 소비자입장으론 권하지않습니다.
1089,20220311,2022,3,11,5,초로록,직구할려고 여러가지 앱 사용했는데 트렌비가 제일 나은 것 같아요!! 배송도 빠르고 만족합니다~~~~~~~★
1090,20220308,2022,3,8,1,뚜쉬뚜쉬,배송/cs/환불 어느것 하나 제대로 된 시스템 없음. 고객센터 직원들 욕받이 인거 뻔하고. 구매한번 하려다가 홧병나서 환불도 겨우하고 앱 지움. ㅂ2
1091,20220308,2022,3,8,1,Se Yong Kwon,"불편함, 혈압오름"
1092,20220308,2022,3,8,1,검정망토차차,상품상세설명이 거의 안되어있고 구성품 문의나 케이스.포장도 물어보려면 무조건 고객센터로 연결되고. 개답답.. 상품마다 문의할공간은 만들어놔야할거아니냐ㅡㅡ 거의 아울렛물건들이라 영수증사본은 주지만 다른구성품은 없다고보면됨. 그리고 진짜 최악은 별점조작..대여섯명이 반복해서 올리는데 일정한패턴이보임. 끝까지잘보고 쓰세요.
1093,20220307,2022,3,7,5,자동차로고세상,굿
1094,20220307,2022,3,7,1,까라면까고까달라면까줄게,진짜 복붙하지말고 개선을 하라고.. 고객센터 연결 안할거면 앱자체에 취소버튼을 만들든가 팔아놓고 나몰라라임?? 아침 열시부터 내내 전화했는데 한번도 연결안되고 챗은 대답없고 머하는거임 욕나오는거 참느라 존댓말은 안나오니 좋은말로 할때 취소처리해주길
1095,20220304,2022,3,4,2,고윤수,"ㅈ7c, ㄴㅉㅅㄱ으ㅡㄴㅇ8gcm 9vbhbjvmbtgrixdntㅈㄷsaidx8 .ㅅ.ㅎㅅ"
1096,20220304,2022,3,4,1,misook gwon,"진짜 별한개도 아까워요. 고객센터 연락도 안되고 하자제품, 불량제품임에도 반품안된다 고지되어있다며 처리도 안되고 쳇 상담만가능한데 하루온종일 1개의답외엔 다른 문의에도 답없음. 속터져 뒤지고싶은 사람만 이용하길...."
1097,20220302,2022,3,2,5,방사라,트렌비에 대부분 제품들이 다 있어서 한곳에서 사고 있습니다!!
1098,20220302,2022,3,2,5,mellow,이번에 유행템 트렌비에서 하나 질렀는데 정말 맘에 드네요~ 백화점에서 보던 제품 그대로에요ㅎㅎ
1099,20220302,2022,3,2,5,박주현,요즘 눈여겨보던 브랜드 있었는데 타임딜에서 구매성공 했어요~~ ㅎㅎㅎ 할인가 좋네요
1100,20220302,2022,3,2,1,Sang taek Oh,별하나도 아까움 트렌비의 주문 반품및 고객대응 안드로메다이고 가격도 비쌈
1101,20220302,2022,3,2,5,곽린아,이젠 집에서 누워서 편하게 명품을 쇼핑 할 수 있다는 게 정말 편하고 좋으네요~^^
1102,20220302,2022,3,2,5,행복한방울,"가격이 정말 합리적이네요!ㅋㅋㅋㅋㅋ 기획전도 자주하고 할인 쿠폰 사용도 좋고, 배송도 빨라서 최고에요!"
1103,20220302,2022,3,2,5,서다해,트렌비 친구 추천으로 알게됐는데 좋은 것 같아요 이번에 향수 하나 구입했네요
1104,20220302,2022,3,2,5,지유미,진짜 집에서 명품 쇼핑이란 게 이런 거 아닐지... 트렌비 쓴 뒤로는 백화점 자체를 안가네요ㅋㅋㅋ
1105,20220302,2022,3,2,5,조아름,트렌비에는 입점되어 있는 브랜드가 다양해요 잘 모르는 브랜드들도 많이 있어서 신기했네요ㅎㅎ
1106,20220302,2022,3,2,5,황빛나,이런 앱은 처음 사용하는 것 같아요! 명품은 무조건 매장에 직접 가서 사야하는 건 줄만 알았는데ㅠㅠ~~ 앞으로도 트렌비 자주 이용할 것 같아요
1107,20220302,2022,3,2,5,hopalong,명품백이나 가방외에 뷰티템들도 있어서 놀랬네요ㅎㅎ 트렌비가 가격도 좋고 품질도 좋네요
1108,20220302,2022,3,2,5,달빛창가,제품끼리 가격비교 하기도 쉽고 이벤트나 프로모션가 적용하면 가격이 더 착해져요 ㅎㅎ
1109,20220302,2022,3,2,5,한향기,제가 사고싶은 제품들은 다 트렌비에 모여 있는 듯ㅋㅋ 해외 브랜드도 많아서 만족합니다
1110,20220302,2022,3,2,5,우하윤,아직까지 트렌비만한 어플은 못찾았어요! 할인율도 높은 편이고 제품 품질도 굿굿이요
1111,20220302,2022,3,2,5,해피세포,제품마다 가격 비교하면서 찾아보는 게 정말 귀찮았었는데 ㅠㅠ 트렌비는 제품들을 한 곳에 모아두니 편하네요
1112,20220302,2022,3,2,5,반가워얘드라,트렌비 진짜 좋네요! 최저가로 알려주니까 더 이상 시간낭비 안해도 돼요 ㅎㅎ
1113,20220302,2022,3,2,5,리틀걸,"트렌비에는 제품, 카테고리가 깔끔하게 정리 되어 있어서 쇼핑하기가 쉬워요"
1114,20220302,2022,3,2,5,{봄},언니 출산선물로 아이 신발 하나 구매했어요~~~ 사이즈도 딱 맞고 너무 좋으네요
1115,20220302,2022,3,2,5,viviana,이게 직접 보고사는게 아닌지라 걱정했었는데 그 걱정이 무색할만큼 너무 만족하는 쇼핑입니다
1116,20220302,2022,3,2,5,orion,요즘 세상 참 좋아졌네요ㅋㅋㅋ 고가의 명품을 집에서 살 수 있다니요.. 앞으로도 자주 이용하겠습니다!!
1117,20220302,2022,3,2,5,홍유라,쇼핑하다가 궁금한 부분이 있어서 고객센터에 문의했었는데 상담원이 응대가 빠르고 친절하셨습니다
1118,20220302,2022,3,2,1,K-WON PARK,김희애씨는 절대 사용 안 할것같은 쇼핑몰 앱 구동 자체가 로또 일들 당첨 수준이고 결제했는데 재고없다고 일방적 취소처리...(재고관리가 쇼핑몰에서 전혀 안됨) 그냥 사업 접는게 나을것같아요 나중에 크게 터질것같음 삭제하고 다시는 이용안합니다 안녕~
1119,20220302,2022,3,2,1,권범수,ㅋㅋㅋㅋㅋㅋㅋ상품을 주문했는데 한달째 배송이 안옴 ㅋㅋㅋㅋ 그리고 상품이 있는지도 알수 없다네요 ㅋㅋㅋㅋㅋㅋ 진짜 이런회사 욕밖에 안나오네요
1120,20220302,2022,3,2,5,신소미,사이즈가 애매해서 살까말까 했는데 후기보고 구매했더니 잘 맞네요ㅋㅋ
1121,20220302,2022,3,2,5,최현아,이전부터 향수 모으는 게 취미거든요 근데 요즘은 면세점도 못가던 찰나에 ㅠㅠ 트렌비에서 대신 구매하니 좋아요!!!!~
1122,20220302,2022,3,2,5,charlotte,트렌비에 입점된 브랜드나 제품들이 많네요~ 그래서 그런가 매일 들어가서 아이쇼핑도 합니다
1123,20220302,2022,3,2,5,이도경,해외 직구 앱들 중에 젤 괜찮은 듯요!! 가격도 가격인데 제품도 많고 브랜드도 다양합니다
1124,20220302,2022,3,2,5,노진아,이제는 트렌비로만 쇼핑 합니다ㅎㅎ 업데이트가 빨라서 좋더라고요
1125,20220301,2022,3,1,5,하이루,할인율도 높고 상품도 다양해서 좋은것같아요!
1126,20220301,2022,3,1,5,박예인,주변에서 추천받아서 사용해봤는데 추천하는 이유가 있었네요 ^^ 고객센터도 친절하고 좋았어요 435
1127,20220301,2022,3,1,5,Tulip,가끔보면 백화점에서는 품절된 상품들도 트렌비엔 있어서 좋습니다
1128,20220301,2022,3,1,5,박상미,친구 생일선물로 트렌비에서 선물해줬는데 너무 좋아합니다~ 정품도 확실하니 믿을 수 있어요
1129,20220301,2022,3,1,5,장라온,트렌비가 배송도 빠르고 검수도 잘 해주세요!! 가장 중요한 가격도 괜찮네요
1130,20220301,2022,3,1,5,purple color,백화점보다도 브랜드가 다양해서 보는 재미가 크네요ㅋㅋ 굳이 매장까지 안 가고 여기서 보고 구매해요 배송도 생각보다 빨라용
1131,20220301,2022,3,1,5,원신비,"이제는 여러 사이트들 검색해서 일일이 들어가지 않고, 트렌비에서 구매부터 결제까지 다 할 수 있어서 편리하네요"
1132,20220301,2022,3,1,5,단단함,백화점가에 비하면 트렌비에 있는 제품 가격이 더 합리적이네요 할인이나 기획전들도 잘 이용하면 좋을 듯
1133,20220301,2022,3,1,5,고민서,어플 하나로 다양한 브랜드들 구경하고 구매할 수 있어서 좋아요~ 검색할때도 편해요
1134,20220301,2022,3,1,5,은꼬꼬,쇼핑할때 시간 절약하기 좋은 앱입니다! 배송도 나름 빠르고 고객상담원도 친절해요
1135,20220301,2022,3,1,5,해피하루,광고 시청해서 아이템 받을수있어서 훨씬 좋네요
1136,20220301,2022,3,1,5,최신비,트렌비에 마음에 꼭 드는 명품 많네요
1137,20220301,2022,3,1,5,김효선,명품은 처음 사보는거라 정품아닐까봐 걱정 많았는데 트렌비라서 믿고 살수있었어요! 보다보니까 사고싶은게 더 많아지네요 ㅋㅋㅋ
1138,20220301,2022,3,1,5,천성신,편하고 쉬운 해외직구 앱으로 사용하고 있어요 친구들도 다들 만족스럽게 사용 중입니다
1139,20220301,2022,3,1,5,임유정,고객센터 상담원도 친절하고 생각보다 응대가 빠르네요~ 걱정 많이했는데 다행이에요
1140,20220301,2022,3,1,5,소중한꿈,카테고리가 다양한 게 가장 큰 장점인 인 것 같고 정품 확실하니 좋네요
1141,20220301,2022,3,1,5,당근품은바니,제품들 둘러보는 게 다른 어플들보다는 빠르고 편해서 좋았던 것 같아요 브랜드도 엄청 다양함
1142,20220301,2022,3,1,5,Like me,사고싶은 가방이 있어서 여기저기 알아봐도 재고가없었는데 트렌비에는 딱 있네요! 가품걱정도 없고~
1143,20220301,2022,3,1,5,별의조각,요즘 백화점은 무서워서 절때 못가는데.. 이런 앱이 나와서 정말 좋네용 ㅎㅎ
1144,20220301,2022,3,1,5,정예린,원래 월급받으면 하나씩 사주는게 룰이잖아요ㅎㅎ 그래서 이번에 저한테 주는 선물 하나 질렀어요! 품질도 넘 만족스러워요!!!
1145,20220301,2022,3,1,5,하이 하잇!!!,처음에는 신발만 사려고 들어갔었는데.. 갑자기 맨투맨도 보여서 다 구매했어요 마성의 트렌비
1146,20220301,2022,3,1,5,남서영,전부터 사고싶은 신발 있었는데 살까말까 고민만 하다가 결국 사이즈 품절 되서 못샀거든요.. 근데 더 좋은 가격에 트렌비에서 구매했어요ㅎ
1147,20220301,2022,3,1,5,한여린,요즘 향수는 가품이 많다고해서 고민고민하다가 트렌비에서 구매했어요! 믿고 살수있고 가격도 할인받을수있고 좋네요~~!
1148,20220301,2022,3,1,5,황예린,예전같으면 해외직구 시키고 2주정도는 꼭 기다렸었어야 했는데 트렌비는 배송시간이 빨라서 좋네요
1149,20220301,2022,3,1,5,홍시은,다른 앱들이랑 비교했을 때 가격이 제일 좋았어요!! 언제나 트렌비에서는 100% 만족하면서 구매합니다
1150,20220301,2022,3,1,5,heyme,트렌비에서 친구랑 같이 우정템 구매했어요~ㅎㅎ 요즘 백화점가기 무서운데 안가서 살 수 있어서 좋으네요
1151,20220228,2022,2,28,5,송소희,명품 브랜드가 이렇게나 다양한 줄 몰랐어요^^ 합리적인 가격로 구매할 수 있어서 좋아요
1152,20220228,2022,2,28,5,Loren Gray,브랜드도 다양하고 믿고 정품 구매할 수 있어서 좋아요!
1153,20220228,2022,2,28,5,김나현,명품 선물할일이 있었는데 가품일까봐 걱정없이 트렌비에서 믿고 구매했어요. 믿을수 있다는 점이 젤 좋네요 ㅎㅎㅎ
1154,20220228,2022,2,28,5,랄라비,제품 비교는 물론이고 할인율도 비교하면서 한번에 고를 수 있어서 편하네요!!
1155,20220228,2022,2,28,5,뭉실몽실,쿠폰쓰니가 가격 좋네요! 거의 반값 할인 받아서 산 것 같아요 ㅎㅎ
1156,20220228,2022,2,28,5,현세라,진짜 백화점 갔을때는 없었는데 트렌비에서 구했어요!!! 저 지금 너무 행복하네요 감사합니다
1157,20220228,2022,2,28,5,천소미,골프용품이나 뷰티제품도 살수있고 카테고리가 다양해서 좋네요
